TITLE,COMAPNY NAME,SKILL SET,JOB DESCRIPTION
Data Center Support Specialist,Software Data India Limited," Keywords / Skills :  Java, J2ee, AngularJs, Angular.js, Angular Javascript, J 2ee, Jsp, Struts, Spring, Core Java","Job Description    Technical Expertise on: Core Java, J2ee, REST Webservices, Spring Framework,JDBC and ORM This position is available on direct rolls with  Software Data(India) Ltd  offering opportunity with one of market renowned client. Candidates with  notice period  requirement between  15-20 days need only apply     About Company   A US based IT company in operation for more than 15 years in market.     Follow"
Data Quality Manager,SaiSun Outsourcing Service Private Limited, Keywords / Skills :  Business manager - Sales,"Job Description   Job Description for Sales Person:To develop the business through scouting for Institutional orders, new dealers and also planning and tracking of competition.Accepting orders/ Execution,liasoning with service center, Payment collection, Person will be responsible for Sales & Marketing to individual Customers.Motivate dealers to meet the targets /order booking from the dealers.manage OEM & Retail sales of special galvanize steel     About Company   Reliance Globalcom is spearheading the global telecom ambitions of Reliance Communications -Indias largest integrated telecom service provider. Reliance Globalcom brings together the synergies of Reliance Communications and its integrated global business with a highly successful bouquet of retail products & services. The company serves over 1000 enterprises, 200 telecom carriers and 1.4 million retail customers in 50 countries across 5 continents. It is one of the fastest growing international telecommunication companies in the world today (www.relianceglobalcom.com) Reliance Globalcom is consolidated global business arm of Reliance Communications Ltd, Indias largest mobile service provider with over eight million customers. Reliance Communication has established a pan-India, integrated (wireless and wire line) and convergent (voice, data and video) digital network, to offer services spanning the entire communications value chain "" infrastructure, services for enterprises and individuals, applications and consulting. The Reliance Group, founded by Shri Dhirubhai H. Ambani (1932-2002), is India's largest business house with total revenues of over US$ 22.6 billion, cash profit of US$ 2.8 billion, net profit of US$ 1.4 billion and exports of US$ 3.6 billion (representing approximately 5% of Indias exports).     Follow"
TITLE,COMAPNY NAME,SKILL SET,JOB DESCRIPTION
Data Center Support Specialist,Black Turtle India Private Limited," Keywords / Skills :  Credit Risk Management, Business, Finance, Accounting, Risk Analytics, Banking Operational, Risk Stress, Testing, Regulatory, Reporting, IFRS, Credit Risk, Modeling, SAS","Job Description   Business: Wholesale Credit Risk IFRS 9 Role Profile Date: Mar 17 Role Title Wholesale Impairment Analytics Centre IFRS9 Aggregation and Regulatory Reporting, Team Lead GHRS Job Code:  Role Purpose (overall high level summary of the role) IFRS 9 Financial Instruments is the most significant risk and accounting change since the initial adoption of IFRS, and one of the most significant changes in credit risk measurement since Basel II.  The role will be to lead the newly created Wholesale Impairments Analytics Team (W-IAC) located in Bangalore which supports the aggregation, review and deep dive analysis of Impairment risk numbers. The team will also assist in strategic decision making.  Tasks include but are not limited to: Working with Group Risk Analytics teams to understand credit risk methodology's relating to IFRS 9  Coordinating activities with Stress Testing, Sovereign Risk & Forward Economic Guidance Teams Being able to manage all levels of stakeholders Close collaboration with other global team will be essential to be successful in the role. Being the main point of contact in Wholesale Credit Risk (WCR) for IFRS 9questions coming from local regions, other HGHQ teams and regulators To be successful in the role, you should meet the following requirements: Strong IFRS 9 subject-matter, business knowledge and technology sense  Understanding of accounting and/or credit risk concepts Experience of financial or risk reporting processes Be able to articulate complex information in clear and structured way to suit audience Experience in managing teams and stakeholders across the regions Ability to cope with rapidly changing priorities Well organized, logical thinker, problem solver Principal Accountabilities: Key activities and decision making areas Typical Targets and Measures Impact on the Business[COMPLETE 3-4 AREAS] Build effective working relationships with related teams (Forward Economic Guidance,Stress Testing etc) Facing off to senior management and ensuring all queries are resolved in a timely manner Managing multiple streams of work and act as expert on the teams deliverables Manage any conflicts with internal and external stakeholders Implement new regulatory requests Meet internal target dates to close requests from stakeholders and regulators Deliver enhanced global reports and analysis Efficient management of responses to regulatory queries Delivery of completed regulatory data templates Delivery of complete documentation Customers / Stakeholders[COMPLETE 3-4 AREAS] Wholesale Credit Risk Management Group Risk Analytics  WMR Stress Testing Teams GB&M Finance, Regulatory Finance Sovereign Risk and Forward Economic Guidance Teams Global Business finance teams  Build solid relationships with stakeholders through meeting behavioral best practices Proactive engagement through open dialogue and transparency on processes and controls Address key topics as and when they arise Leadership & Teamwork[COMPLETE 3-4 AREAS] Deliver requirements against the objectives of Wholesale Credit Risk and understand the broader world of Capital Act as a role model to achieve high standards and lead, develop, motivate and inspire high performance in others Mentor and develop the team in their professional skills and development Feedback from team members and peers Be perceived as a trusted advisor Operational Effectiveness & Control[COMPLETE 3-4 AREAS] Help drive changes of IFRS 9 approaches, and lead the implementation of innovative solutions.  Actively monitor regional practises and guide delivery to ensure that they are in line with Group policies. Ensure that Group Audit reviews of systems and practises related to stress testing and risk measurement proceed smoothly. Review and follow up handover protocols with offshore Managed growth with offshore resources capacity Identify task which can be offshored or not Major Challenges (The challenges inherent in the role that require a continual test of the role holders abilities) Large organization with many internal stakeholders to deal with, influencing through the existing governance. Prioritise work under high demand from all stakeholders, particularly as this is a regulatory driven project with a fixed deadline. Operate under tight deadlines with a process that can be prone to errors and re-runs. Sustain a broad range of activities under a changing infrastructure and regulatory environment. Work effectively with onshore and offshore resources to maximize consistency, timeliness and quality Role Context (The environment and operating conditions of the role including the extent of guidance and authority) The WCR Regional function support both local business and regulatory requirements as well as providing the link to Group function for consolidation purposes. Management of Risk (Operational Risk / FIM requirements) The jobholder will ensure the fair treatment of our customers is at the heart of everything we do, both personally and as an organisation.  The jobholder will also continually reassess the operational risks associated with the role and inherent in the business, taking account of changing economic or market conditions, legal and regulatory requirements, operating procedures and practices, management restructurings, and the impact of new technology.  This will be achieved by ensuring all actions take account of the likelihood of operational risk occurring.  Also by addressing any areas of concern in conjunction with entity management and/or the appropriate department. Observation of Internal Controls (Compliance Policy / FIM requirements) The jobholder will also adhere to and be able to demonstrate adherence to internal controls. This will be achieved by adherence to all relevant procedures, keeping appropriate records and, where appropriate, by the timely implementation of internal and external audit points, including issues raised by external regulators. The jobholder will implement the Group compliance policy by containing compliance risk in liaison with Global Head of Compliance, Global Compliance Officer, Area Compliance Officer or Local Compliance Officer. The term compliance embraces all relevant financial services laws, rules and codes with which the business has to comply.  This will be achieved by adhering to all relevant processes/procedures and by liaising with Compliance department about new business initiatives at the earliest opportunity. Also and when applicable, by ensuring adequate resources are in place and training is provided, fostering a compliance culture and optimising relations with regulators. Role Dimensions (e.g. balance sheet , lending/expenditure limits, /volume of transactions, budget) Managing a small pool of 5 resources Interacting with Regional and Group senior management on a daily basis, being a trusted partner Working with Group Risk Analytics teams to understand credit risk methodology's relating to IFRS 9  Being the main point of contact in Wholesale Credit Risk for IFRS 9questions coming from local regions, other HGHQ teams and regulators Collaborating on strategic change project, either risk driven or regulatory driven Delivery of PRA regulatory information for IFRS 9 Headcount reporting tothis role Direct: 5 Indirect: Total: 1 Knowledge & Experience / Qualifications (For the role not the role holder. Minimum requirements of the role.) University graduate in Finance, Computer Science or numerated related disciplines Some experience in management and keen to develop this dimension. Can demonstrate team building and leadership achievements. Very good presentation skills to brief senior management on topics or summarize key information Good relationship skills with customers, especially under period of pressure Knowledge on trading business & products, risk methodology and regulatory framework. Experience in analytical reporting, e.g. explain of a quantity by breaking down its input variables Able to understand and document processes using data flow diagrams Good level of understandingof Excel & Access (VBA level), PowerPoint and MS Word. Proven track record as an outstanding analyst or consultant Overall financial services industry knowledge with specific functional expertise Proven ability to work across regions whilst maintaining a global perspective Capabilities Decision Making Achieving Excellence Delivery at Pace Collaboration Impactful communication Commerciality Process Re-engineering     About Company   BLACK TURTLE is a premier talent management consultancy firm. The Indian arm was established in the year 2000. Since then the unit has grown manifold and is ranked among the Top 10 across various services and functions.   BLACK TURTLE offers a wide range of services spread across various industries and functions. These services range from executive recruitment to consultancy in devising HR policies to attract and retain the best talent. It includes servicing niche recruitment needs to RPO. We offer multiple solutions under one roof.   BLACK TURTLE is headquartered in Mumbai and has presence across seven cities in the country. It has over 50 consultants spread across with Mumbai being the PDC (Principal Delivery Centre).     Follow"
Data Center Support Specialist,Sydata Consulting India Private Limited," Keywords / Skills :  React.Js, redux.js, UI Development, JavaScript, HTML5, CSS3, Underscore.js, async.js, Unit Testing","Job Description   Years of Experience* 8+ Years - Technology Architect , (6+ YEARS WITH REACTJS AND REDUXJS IS ACCEPTABLE) Detailed JD  *(cannot get relevant profiles with one liner JD, so provide clear JD with roles and responsibilities, it will help vendors in sourcing right candidates) UI Development Technology Architect Please refer Must have skills.  Mandatory skills* Must haves - ReactJS and ReduxJS - Modern functional JavaScript programming, preferably with underscore.js, async.js - HTML5 - CSS3 with experience of using pre-processors, such as LESS / SASS - Experience of building modular apps (e.g. with browserify or requiresJS) - Experience of working with all major browsers (Chrome, IE, Firefox, Safari) - Unit testing (e.g. jasmine, mocha + chai) - Experience of working in Agile delivery projects with usage of Jira etc  Domain* Financial Services  Work Location* Pune     About Company   Sydata Consulting India Pvt. Ltd.     Follow"
Data Center Support Specialist,GAMA Management Consultancy," Keywords / Skills :  Solution Architect, Solution Design, Technical Architect","Job Description    Strategic Strong ability to see the - big picture- and able to develop strategies that align with business vision for success in meeting the department goals Establish a high degree of accountability across the function through leadership, performance measurement, and clear communications Operational: Provide technical leadership and guidance to development teams Ensure that sound engineering, design, process and quality practices are followed Work closely with Product Management function to ensure quality of development that is delivered to the market People Management Plan and implement development programs to ensure team members skill sets are upgraded appropriately Establish a collaborative, team-oriented leadership style while leading and mentoring teams that includes continually working to grow the team's professional skills and capabilities Manage the career development of the team and work collaboratively with the Director/ Sr. Director Work closely with Director / Sr. Director to create a staffing plan to ensure that sufficient capacity is available and also managing resource allocation within the sub group Should have strong experience on Application development in domains like Accounting, Banking and Taxation Good knowledge of: Software Documentation Software Requirement Analysis, Design and Architecture Good knowledge of Business Process like Retail, Sales, Order-Cash User experience design Software Testing Industry practices for people effectiveness and efficiency Industry practices for productivity Must have in depth technology engineering experience Ability to effectively communicate with all levels in the organization, especially the ability to frame complex technical issues in an easy-to-understand manner     About Company   GAMA Management Consultancy is one of the fastest growing HR Firms with focus on Premium Placement Services. Our endeavor is to provide simple, strong, fast, dynamic and responsive experience to our valued customers in their quest for searching the best manpower available. We are pleased to introduce ourselves as an upcoming placement agency in Bangalore.     Follow"
Data Center Support Specialist,Gateway Of Adventure And Learning," Keywords / Skills :  Incident Management, ITIL, IT infrastructure, Datacenter","Job Description   Heading the incident management team,working closely with the company leaders to provide efficient technology support. Ensuring ticket visibility and Improvements driving to Ops satisfaction.  Maintain a general overview of the incident (keeping the focus on the restoration via a workaround, identify long term solution and preventative measures).  Provide guidance and coordinate with several teams to solve complex issues.  Contact users for confirmation on resolution for issues reported and feedback of service.  Additional responsibilities such as mentoring and supervising local team might be required by Manager.     About Company   This is fr a multinational client which has IT and BPO services across the globe     Follow"
Data Center Support Specialist,Impact HR Services Private Limited," Keywords / Skills :  ""Big data"", ""Artificial intelligence"", Robotics","Job Description    Company Profile : Our client is a newly set up service organisation (part of a Global MNC group who are one of the world's largest & most prestigious organizations). The new organisation is expected to deliver substantial customer benefits on the back on a high-end technology to be developed / introduced in the organisation. The position is based in Mumbai and will report to the CEO. Our clients offer excellent salary and career growth opportunities. The position is expected to be closed by mid-October. About Impact HR Services We are a professionally managed executive search firm with offices in Mumbai, Bangalore & Pune. The company has been promoted in November 1994 by Mr. Prakash Kewalramani who is an engineer from IIT-Delhi and MBA from IIM-Ahmedabad with over 17 years work experience in Senior Management & marketing with reputed multinational organisations. Mr. Kewalramani is a past-Chairman of ERA (Executive Recruiters Association) and is the current Chairman, Ethics Committee, ERA. We do placements at Senior and Middle management levels with highly reputed MNC / Indian organisations across industries, across functions across India. We have also done a large number of assignments for turnkey recruitments and also placed candidates globally. We are manned by a team of 50 young professionals. We enjoy a very high level of credibility amongst our clients and in the Indian Industry. We have successfully manned a large number of high-technology start-ups who have rapidly scaled up and provided enormous Career enhancement opportunities to the candidates placed by us in these organizations. We have also recently launched our Career Management website for professionals: www.JobMantras.com. We provide resources for professionals to manage their careers. Our range of services covers Career-Guidance, Leadership Assessments, Leradership Development, Resume-Writing, LinkedIn-Profile-Creation, Salary-Mapping, Executive Coaching & Mentoring. We have the following vacancy: Job / Candidate Profile : Will be the Business Partner for IT initiatives. Will start, build and lead the IT function & systems. Will create the IT vision for the Corporate, attract & build the National IT team and lead the sourcing / development of the IT initiatives for the organisation. Will be expected to build around innovative technology platforms (Big data, Artificial intelligence, Robotics etc). We are looking at an IT visionary with 12-18 years experience in setting up and scaling up the IT function of a start-up organisation. Vision is to build a team of 100+ IT professionals in the next 1-2 years time. Ideally an engineer and/or MBA with experience in fast growing service organisations (ecommerce, BFSI, freight/logistics/transportation, retail etc.). Must be able to thrive in a dynamic, uncertain and ambiguous environment.Must be based in Mumbai Interested professionals may mail their CV along with photograph and current CTC to [HIDDEN TEXT] giving in subject: ""REF:CTO, Mumbai"".  Please note: We will revert to you within 72 hours of receipt of your mail response, if your CV & details match our client's requirement. Failing which, we will revert whenever we have a commensurate vacancy in future     About Company   Our client is a newly set up service organisation (part of a Global MNC group who are one of the world's largest & most prestigious organizations). The new organisation is expected to deliver substantial customer benefits on the back on a high-end technology to be developed / introduced in the organisation. The position is based in Mumbai and will report to the CEO. Our clients offer excellent salary and career growth opportunities.     Follow"
Data Center Support Specialist,Inter Management Manpower Services Limited," Keywords / Skills :  Dynamic AX, ERP Full cycle implementaion, ","Job Description   1. Leading Solution team for more than 15 years 2. Has done at least 10 to 15 full cycle of Dynamic AX deployment 3. Not less than 15 years experience in Dynamics (support, functional and technical) 4. Has done multiple company deployment with financial consolidation  5. 10 years experience with Solution diversity systems (share point, dot net, mobile and BI) 6. Rich of tools and resources to manage the solution team 7. Creative, dependable and systematic in his approach 8. Excellent experience in e-commerce and customer services application 9. Has international development experience at least 5 years 10. Leader and know how to manage business people 11. Put serious attention to small details and the output to our customer and ensure excellent quality and very user friendly system to get the job done with minimal clicks - should be smart     About Company   One of our esteemed clients from Saudi Arabia.     Follow"
Data Center Support Specialist,A V Immigration And Careers Consultancy Private Limited," Keywords / Skills :  all engineer , Senior Engineer Dsp Software","Job Description   Many engineers develop new products. During the process, they consider several factors. For example, in developing an industrial robot, engineers specify the functional requirements precisely; design and test the robot's components; integrate the components to produce the final design; and evaluate the design's overall effectiveness, cost, reliability, and safety. This process applies to the development of many different products, such as chemicals, computers, powerplants, helicopters, and toys. In addition to their involvement in design and development, many engineers work in testing, production, or maintenance. These engineers supervise production in factories, determine the causes of a components failure, and test manufactured products to maintain quality. They also estimate the time and cost required to complete projects. Supervisory engineers are responsible for major components or entire projects.  Engineers use computers extensively to produce and analyze designs; to simulate and test how a machine, structure, or system operates; to generate specifications for parts; to monitor the quality of products; and to control the efficiency of processes. Nanotechnology, which involves the creation of high-performance materials and components by integrating atoms and molecules, also is introducing entirely new principles to the design process.     About Company   - Apex visas-India s Fastest Visa Provider, is a Pune based company that has endeavored since its inception in 2010 to bring a one stop solution to your visa related queries, Our services which include Overseas Education assistance, Visitor Visa, Business Visa, FOREX, Ticketing, Tour Packages etc.     Follow"
Data Center Support Specialist,Kenexa Technologies Pvt. Ltd.," Keywords / Skills :  Architecture, Technical architect, Solution architect, Bigdata, Machine Learning, Artificial Intelligence, Enterprise Architecture, Data Mining, Large-scale Computing","Job Description    Experience Required Minimum of 8 years strong experience in a Software Architecture environment Experience in some of the following: Reactive platforms Kafka, Akka, Microservice architecture, DevOps, Data Management, ELK Stack, AWS, Azure, .NET, Data Science, Machine Learning\AI,Cloud Experience in engaging with 3rd party suppliers as part of project delivery (either work allocation to 3rd party supplier team and/or joint development of components within a module and/or review code produced by 3rd party developer etc.) Will have managed several large and complex projects using agile methodology / scrum techniques Experience working in remote / international teams and matrix environment Domain experience is preferred (aviation / airline or even transportation) Knowledge and Skills: A deep understanding of both the architecture and practical aspects of one or more technologies Self-Motivated & ability to work independently with minimal supervision, using initiative to anticipate needs in areas of responsibility Demonstrated passion for learning new technologies. Ability to connect the dots strategically and creatively to solve big complex problems Demonstrated ability for choosing the needed technology stack based on the functional, non-functional requirements and based on other factors like client drivers, environment and feasibility Must be a good team player, be able to mentor and develop junior team members. Strong multi-tasking and time management skills, working in parallel on multiple projects and tasks. Should be a great collaborator work with solution management, customer support and delivery teams to facilitate the design and delivery of quality software. Consistently provide solutions that have enabled successful delivery to project milestones Identification of both strategic architectures and, where appropriate, transitionary architectures to provide a bridge between the old and the new while meeting cost and delivery constraints. Demonstrate awareness of other architectures. Demonstrate analytical flexibility and versatility. Experience in working with globally distributed teams is a plus. Understanding of how own work fits into the bigger picture. Exceptional interpersonal and communication skills     About Company   Our vision: Easy Air Travel every step of the way.   Around the world, nearly every passenger flight relies on SITA technology. Globally, almost every airport and airline does business with us, and its our job to support their operations.   As the world's leading air transport IT and communications specialist, were committed to meeting the demands of the air transport industry around the clock, every day.     Follow"
Data Center Support Specialist,Maxmunus Solutions Private Limited," Keywords / Skills :  head, manager, SAP, Practice, Implementation","Job Description   Dear Sir/Ma'am, We are looking for SAP Practice head Location: Bangalore Joining date : Asap Job Description Position Title: SAP Practice Head, India Date: ASAP Location: Bangalore Company: MNC Work Area: Consulting and Professional Services Expected Travel: 0 - 50% Career Status: Professional Employment Type: Regular Full-Time COMPANY DESCRIPTION MNC Firm is a business process improvement and IT consulting company. MNC Firm helps companies and governments optimize business processes and operations by utilizing business and IT solutions. The company leverages its unique blend of global business experience, IT expertise, and local market knowledge. The company primarily operates in the Middle East, with a focus on Saudi Arabia, Qatar, and the UAE. One of MNC Firms primary consulting operations focuses on providing SAP transformation and consulting services. Position Summary  Setting up and managing the SAP delivery practice team. The teams focus includes: pre-sales, implementation, support, and outsourcing.  Managing the practices P&L  Leading project management for new implementations or upgrades across SAP modules, focusing on resource management, timelines, budget, and delivery.  Managing delivery and project risk and delivering successful projects  Measuring and managing customer satisfaction  Managing offshore solutioning and pre-sales activities, including solution architecture, proposal development, and demo.  Deploying onsite resources as needed for pre-sales and delivery.  Building out a core and extended team, so that the practice can scale according to market requirements.  Managing offshore partners, sub-contractors, contractors, and SMEs  Supporting business development and sales activities as needed Work Experience  Strong SAP project management experience, a minimum of 5 years  At least 3-5 years in a similar role.  Strong experience in building and leading teams.  Strong pre-sales capabilities and experience, including demo, solutioning, and proposal development.  Client facing experience  Ability to manage remote teams and works as part of a distributed organization.  Professional certificates such as PMP or in SAP, etc will be highly preferred  Previous exposure to and experience in stakeholder management  Has a strong SAP resource network  Open to travel Technical Core Competencies  Strong techno-functional knowledge of SAP ERP and key SAP solutions.  Project managed and delivered at least 7 end to end SAP implementation projects  Setup and managed at least 7 SAP support projects  5+ years of Project Management Education and Functional Expertise  University degree in computer science, comparable education or work experience  Achievement orientation, creative thinking and enthusiasm  Open-minded, strong in communication.  Excellent presentation skills and organization skills  Strong verbal and written English is a must  Self-motivated, ability to pick things up quickly. Proactive problem If interested pls revert back with your updated profile along with the following details: * Total Years of Exp :  * Total Years as Rev ExP :  * Current CTC (Gross) Per Month/Per Annum:  * Current CTC (Net) Per Month/Per Annum:  * Expected CTC (Gross) Per Month/Per Annum:  * Expected CTC (Net) Per Month/Per Annum:  * Actual Notice period:  * Current Location:  * Prefer Location:  * Official Email id:  * Reason for Change:  * Any other offer in hand: Regards, Surya HR Email :[HIDDEN TEXT]"
Data Center Support Specialist,iFlex Software Solutions Private Limited," Keywords / Skills :  CTO, Chief Technology Officer, Technical Architect, Java Architect, Lead Architect, Technical Leadership","Job Description    10+ years of strong experience on Java related technology (hands-on preferred) Experience with Start-up as Lead Architect / CTO / Technology Head Hands-on experience in Java, MySQL, LAMP, Mean Stack Hands-on experience in managing AWS deployment Soundunderstanding of Cloud technologies (working experiencedesirable) Experience in managing 25+ member team Excellent communication skills Education from premier institutes (IIT.IIM.ISB/IVY League institutions)     About Company   iFlex Software Solutions Pvt. Ltd., was conceptualised during early 2014 and started operations in April 2014 with a vision to help ""recruit the best"".   It was not about adding another name in the recruiting / consulting business but to create something of higher value. Question was to define the technologies we would like to focus upon; and we chose to build the capability on Core Java, Java / J2EE, .Net, ASP.Net, C#, HTML / HTML5, CSS3, SASS(Syntactical Awesome Style Sheets), Responsive Designs, AngularJS and JavaScript. Unsaid, but obvious that we focus on professionals with strong Data Structure and Algorithm skills.   We are keen to connect with allumini from IIT, NIT, BITS and other premier institutes, and help companies find the BEST. We are always open and keen to talk to ""Returning2India"" professionals for appropriate roles; back home. We are continously hiring for IT Companies at Hyderabad, Bangalore, Mumbai and Delhi NCR.   Our potential customers are start-up and product companies in Banking, Retail, Logistics, Online Gaming and eCommerce.     Follow"
Data Center Support Specialist,Enzyne HR Solutions," Keywords / Skills :  manager, consultant, associate, ""analytics manager"", ""managing consultant"", ""analytics head"", ""data analysis"", QlikView, analytics","Job Description   Hi, We have an opening in Mumbai (Airoli) for the position of Analytics Head for leading global construction materials and solutions company.We are looking for candidates who are based out of Mumbai,who are under 45 and (of course..)available to join ASAP!  Preference will be given to candidates who are from Manufacturing industry and IT Service sector who have been servicing manufacturing,cement and allied industries. Ideal candidate is someone who has a minimum of 17 years experience (not greater than 24 years),drawing a minimum of 38 lac PA,who has atleast functional knowledge of Qlikview,Very strong in Data Anlalytics and has proven his worth in Stakeholder Management.  How to Apply: Detailed JD and link for applying to the position is given here. (Pls copy paste the link onto a browser to view the complete JD and apply).Pls upload your resume in PDF format in the below link: https://apply.quezx.com/Nzc3/ANNA7707 You may get in touch with me in case you have any queries in this regard. Regards, Shabna Baig Enzyne HR Solutions 9632582366"
Data Center Support Specialist,A V Immigration And Careers Consultancy Private Limited," Keywords / Skills :  all engineer , Senior Engineer Dsp Software, electrical engineer , mechanical engneer , electronics engineer .","Job Description   Many engineers develop new products. During the process, they consider several factors. For example, in developing an industrial robot, engineers specify the functional requirements precisely; design and test the robot's components; integrate the components to produce the final design; and evaluate the design's overall effectiveness, cost, reliability, and safety. This process applies to the development of many different products, such as chemicals, computers, powerplants, helicopters, and toys. In addition to their involvement in design and development, many engineers work in testing, production, or maintenance. These engineers supervise production in factories, determine the causes of a components failure, and test manufactured products to maintain quality. They also estimate the time and cost required to complete projects. Supervisory engineers are responsible for major components or entire projects.  Engineers use computers extensively to produce and analyze designs; to simulate and test how a machine, structure, or system operates; to generate specifications for parts; to monitor the quality of products; and to control the efficiency of processes. Nanotechnology, which involves the creation of high-performance materials and components by integrating atoms and molecules, also is introducing entirely new principles to the design process.     About Company   - Apex visas-India s Fastest Visa Provider, is a Pune based company that has endeavored since its inception in 2010 to bring a one stop solution to your visa related queries, Our services which include Overseas Education assistance, Visitor Visa, Business Visa, FOREX, Ticketing, Tour Packages etc.     Follow"
